url,city,state,street-address,zipcode,beds,baths,sqft,lotsize,price,property-type,time-on-realtor,hoa,price/sqft,garage,year,median_listing_home_price,median_sold_home_price,median_days_on_market,median_listing_home_price_persqft,school_district,broker
/realestateandhomes-detail/121-Junipero-Serra-Blvd_San-Francisco_CA_94127_M16667-98996,San-Francisco,CA,121 Junipero Serra Blvd,94127,5,3.5+,"5,007sqft",0.25acre lot,"$6,290,000 ",Single Family,2 Days,$93/mo,"$1,256 ",2 cars,1924,"$2,695,000 ",,,"$1,047 ",-,-
/realestateandhomes-detail/319-Douglass-St_San-Francisco_CA_94114_M19670-14407,San-Francisco,CA,319 Douglass St,94114,2,1,"1,346sqft","3,072sqft lot","$1,195,000 ",Condo,2 Days,$300/mo,$888 ,,1903,"$1,679,000 ","$2,350,000 ",36,"$1,212 ",-,COMPASS
/realestateandhomes-detail/278-States-St_San-Francisco_CA_94114_M27390-00172,San-Francisco,CA,278 States St,94114,16,-,"7,268sqft","3,624sqft lot","$3,900,000 ",Multi-Family,2 Days,,$537 ,7 cars,1960,"$1,150,000 ","$1,630,250 ",39,$985 ,-,-
/realestateandhomes-detail/310-Carolina-St-Unit-207_San-Francisco_CA_94107_M14202-22143,San-Francisco,CA,310 Carolina St Unit 207,94107,2,2,"1,271sqft",0.29acre lot,"$1,495,000 ",Condo,2 Days,$603/mo,"$1,176 ",,2015,"$1,098,500 ","$1,125,000 ",45,"$1,012 ",-,COMPASS
/realestateandhomes-detail/300-Berry-St-Unit-704_San-Francisco_CA_94158_M21495-48923,San-Francisco,CA,300 Berry St Unit 704,94158,1,1,856sqft,-,"$829,000 ",Condo,2 Days,$694/mo,$968 ,,2009,"$1,068,000 ","$825,000 ",80,"$1,065 ",San Francisco Unified,-
/realestateandhomes-detail/106-8th-Ave_San-Francisco_CA_94118_M21251-79871,San-Francisco,CA,106 8th Ave,94118,2,1,"1,209sqft","2,745sqft lot","$1,259,000 ",Condo,2 Days,$392/mo,"$1,041 ",,1911,"$1,795,000 ","$2,167,500 ",30,"$1,094 ",-,-
/realestateandhomes-detail/195-Jersey-St_San-Francisco_CA_94114_M12159-58772,San-Francisco,CA,195 Jersey St,94114,2,1,804sqft,"3,238sqft lot","$1,199,000 ",Condo,2 Days,$491/mo,"$1,491 ",,1900,"$1,949,000 ","$3,400,000 ",32,"$1,192 ",-,-
/realestateandhomes-detail/5-Surrey-St_San-Francisco_CA_94131_M19477-95239,San-Francisco,CA,5 Surrey St,94131,2,2,"1,335sqft","2,300sqft lot","$1,395,000 ",Single Family,2 Days,,"$1,045 ",,1910,"$1,745,000 ","$2,155,000 ",38,"$1,147 ",-,COMPASS
/realestateandhomes-detail/448-Gold-Mine-Dr_San-Francisco_CA_94131_M17875-69692,San-Francisco,CA,448 Gold Mine Dr,94131,4,3,"2,275sqft","2,935sqft lot","$2,650,000 ",Single Family,2 Days,,"$1,165 ",,1968,"$786,500 ","$1,600,000 ",45,$933 ,-,Sotheby's International Realty - San Francisco Brokerage
/realestateandhomes-detail/2246-Greenwich-St_San-Francisco_CA_94123_M26481-65400,San-Francisco,CA,2246 Greenwich St,94123,2,1.5,-,"1,787sqft lot","$1,300,000 ",Condo,2 Days,$275/mo,,,1911,"$1,497,000 ","$1,535,000 ",32,"$1,285 ",-,-
/realestateandhomes-detail/1439-McAllister-St-Apt-1_San-Francisco_CA_94115_M11000-58814,San-Francisco,CA,1439 McAllister St Apt 1,94115,3,2,"1,335sqft","3,149sqft lot","$1,495,000 ",Condo,2 Days,$300/mo,"$1,120 ",,1995,"$879,000 ","$1,530,000 ",42,"$1,077 ",-,Sotheby's International Realty - San Francisco Brokerage
/realestateandhomes-detail/2170-Jackson-St-1_San-Francisco_CA_94115_M20149-97105,San-Francisco,CA,2170 Jackson St Unit 1,94115,3,3.5,"3,428sqft","4,513sqft lot","$4,525,000 ",Condo,2 Days,$1650/mo,"$1,320 ",,1925,"$1,750,000 ","$1,100,000 ",68,"$1,251 ",-,-
/realestateandhomes-detail/527-Oak-Park-Dr_San-Francisco_CA_94131_M23336-58516,San-Francisco,CA,527 Oak Dr,94131,4,3,"2,150sqft","3,297sqft lot","$2,899,000 ",Single Family,2 Days,,"$1,348 ",,1961,"$1,799,000 ","$1,892,312 ",57,$999 ,-,-
/realestateandhomes-detail/2331-12th-Ave_San-Francisco_CA_94116_M15109-75569,San-Francisco,CA,2331 12th Ave,94116,4,3,"2,650sqft","3,746sqft lot","$2,395,000 ",Single Family,2 Days,,$904 ,,1925,"$1,590,000 ","$1,800,000 ",46,$885 ,-,-
/realestateandhomes-detail/3937-Sacramento-St_San-Francisco_CA_94118_M29153-88101,San-Francisco,CA,3937 Sacramento St,94118,3,2.5,"2,200sqft","3,319sqft lot","$3,095,000 ",Condo,2 Days,$250/mo,"$1,407 ",,1983,"$3,100,000 ","$2,650,000 ",46,"$1,222 ",-,-
/realestateandhomes-detail/198-Valencia-St-J4_San-Francisco_CA_94103_M94012-31191,San-Francisco,CA,198 Valencia St Unit J4,94103,3,2,"1,292sqft","4,499sqft lot","$1,548,000 ",Condo,2 Days,$719/mo,"$1,198 ",,,"$915,942 ","$860,000 ",90,"$1,060 ",-,-
/realestateandhomes-detail/324-Scott-St-1_San-Francisco_CA_94117_M18162-53767,San-Francisco,CA,324 Scott St Unit 1,94117,2,1.5,"1,225sqft","2,642sqft lot","$1,450,000 ",Condo,2 Days,$550/mo,"$1,184 ",,1904,"$1,295,000 ","$1,200,000 ",41,"$1,060 ",-,COMPASS
/realestateandhomes-detail/323-Rutledge-St_San-Francisco_CA_94110_M12790-98651,San-Francisco,CA,323 Rutledge St,94110,2,2,-,"1,873sqft lot","$998,000 ",Single Family,2 Days,,,,1912,"$1,500,000 ","$1,580,000 ",56,"$1,029 ",-,COMPASS
/realestateandhomes-detail/160-Folsom-St_San-Francisco_CA_94105_M94001-49015,San-Francisco,CA,280 Spear St Unit 2E,94105,3,2,"1,176sqft",1.1acre lot,"$1,595,000 ",Condo,2 Days,$1202/mo,"$1,356 ",,2022,"$1,250,000 ","$1,030,000 ",71,"$1,154 ",-,-
/realestateandhomes-detail/110-Channel-St-Unit-421_San-Francisco_CA_94158_M14931-82531,San-Francisco,CA,110 Channel St Unit 421,94158,1,1,763sqft,1.14acre lot,"$988,000 ",Condo,2 Days,$835/mo,"$1,295 ",,2017,"$1,068,000 ","$825,000 ",80,"$1,065 ",-,COMPASS
/realestateandhomes-detail/246-2nd-St-Apt-1105_San-Francisco_CA_94105_M14763-71007,San-Francisco,CA,246 2nd St Apt 1105,94105,1,1,650sqft,0.3acre lot,"$748,000 ",Condo,2 Days,$603/mo,"$1,151 ",,2000,"$1,250,000 ","$1,030,000 ",71,"$1,154 ",-,COMPASS
/realestateandhomes-detail/311-21st-Ave_San-Francisco_CA_94121_M25377-23667,San-Francisco,CA,311 21st Ave,94121,4,1,"2,200sqft","2,063sqft lot","$1,399,000 ",Single Family,2 Days,,$636 ,,1916,"$1,677,000 ","$1,650,000 ",50,$941 ,-,Coldwell Banker Realty
/realestateandhomes-detail/446-Fell-St_San-Francisco_CA_94102_M17995-02984,San-Francisco,CA,446 Fell St,94102,1,1.5,800sqft,"1,398sqft lot","$749,000 ",Condo,2 Days,$280/mo,$936 ,,1900,"$1,197,500 ","$1,255,000 ",50,"$1,232 ",-,Coldwell Banker Realty
/realestateandhomes-detail/2054-36th-Ave_San-Francisco_CA_94116_M18154-38319,San-Francisco,CA,2054 36th Ave,94116,4,3.5,"2,259sqft","2,996sqft lot","$2,550,000 ",Single Family,2 Days,,"$1,129 ",,1954,"$1,400,000 ","$1,520,000 ",36,$877 ,-,-
/realestateandhomes-detail/483-Paris-St_San-Francisco_CA_94112_M23043-96527,San-Francisco,CA,483 Paris St,94112,2,1,"1,210sqft","2,500sqft lot","$998,000 ",Single Family,2 Days,,$825 ,,1922,"$1,159,000 ","$1,187,500 ",45,$745 ,-,COMPASS
/realestateandhomes-detail/2302-Divisadero-St_San-Francisco_CA_94115_M10555-02567,San-Francisco,CA,2302 Divisadero St,94115,4,2.5,"2,272sqft","6,255sqft lot","$2,950,000 ",Condo,2 Days,$675/mo,"$1,298 ",,1900,"$1,750,000 ","$1,100,000 ",68,"$1,251 ",-,-
/realestateandhomes-detail/74-New-Montgomery-St-Unit-416_San-Francisco_CA_94105_M29479-31723,San-Francisco,CA,74 New Montgomery St Unit 416,94105,2,2,"1,123sqft",0.41acre lot,"$1,450,000 ",Condo,2 Days,$1091/mo,"$1,291 ",,1914,"$1,250,000 ","$1,030,000 ",71,"$1,154 ",-,COMPASS
/realestateandhomes-detail/1310-Fulton-St-Apt-204_San-Francisco_CA_94117_M24504-49643,San-Francisco,CA,1310 Fulton St Apt 204,94117,2,2,975sqft,0.34acre lot,"$1,099,000 ",Condo,2 Days,$660/mo,"$1,127 ",,1989,"$949,000 ","$1,350,000 ",56,$939 ,-,COMPASS
/realestateandhomes-detail/121-Joost-Ave_San-Francisco_CA_94131_M17689-85359,San-Francisco,CA,121 Joost Ave,94131,3,2.5,"2,248sqft","2,500sqft lot","$1,795,000 ",Single Family,2 Days,,$798 ,,1908,"$1,480,000 ","$1,425,000 ",39,"$1,007 ",-,-
/realestateandhomes-detail/392-Corbett-Ave_San-Francisco_CA_94114_M98685-58147,San-Francisco,CA,392 Corbett Ave,94114,1,1.5,730sqft,"1,481sqft lot","$925,000 ",Condo,2 Days,,"$1,267 ",,,"$1,679,000 ","$2,350,000 ",36,"$1,212 ",-,Sotheby's International Realty - San Francisco Brokerage
/realestateandhomes-detail/390-Corbett-Ave_San-Francisco_CA_94114_M29747-44524,San-Francisco,CA,390 Corbett Ave,94114,1,1.5,"1,030sqft","1,481sqft lot","$1,570,000 ",Condo,2 Days,,"$1,524 ",,1906,"$1,679,000 ","$2,350,000 ",36,"$1,212 ",-,Sotheby's International Realty - San Francisco Brokerage
/realestateandhomes-detail/472-Anderson-St_San-Francisco_CA_94110_M19921-07929,San-Francisco,CA,472 Anderson St,94110,2,1,950sqft,"1,751sqft lot","$1,250,000 ",Single Family,2 Days,,"$1,316 ",1 car,1912,"$1,500,000 ","$1,580,000 ",56,"$1,029 ",San Francisco Unified,-
/realestateandhomes-detail/1250-Washington-St_San-Francisco_CA_94108_M16997-11790,San-Francisco,CA,1250 Washington St,94108,3,2,"1,483sqft","5,813sqft lot","$1,325,000 ",Condo,1 Day,$1287/mo,$893 ,,1913,"$1,195,000 ","$840,000 ",66,"$1,136 ",-,-
/realestateandhomes-detail/360-Arlington-St_San-Francisco_CA_94131_M15266-44935,San-Francisco,CA,360 Arlington St,94131,3,3.5,"2,670sqft",-,"$3,495,000 ",Single Family,1 Day,,"$1,309 ",,,"$1,745,000 ","$2,155,000 ",38,"$1,147 ",-,Vanguard Properties
/realestateandhomes-detail/255-Topaz-Way_San-Francisco_CA_94131_M13177-83848,San-Francisco,CA,255 Topaz Way,94131,4,3.5,"2,625sqft","2,112sqft lot","$2,595,000 ",Single Family,1 Day,,$989 ,,1972,"$786,500 ","$1,600,000 ",45,$933 ,-,Sotheby's International Realty - San Francisco Brokerage
/realestateandhomes-detail/1918-15th-St-Apt-2_San-Francisco_CA_94114_M23347-14493,San-Francisco,CA,1918 15th St Apt 2,94114,2,1,"1,000sqft","2,243sqft lot","$999,000 ",Condo,1 Day,$199/mo,$999 ,,1906,"$1,295,000 ","$1,523,000 ",48,"$1,081 ",-,-
/realestateandhomes-detail/1443-Lombard-St_San-Francisco_CA_94123_M10830-79242,San-Francisco,CA,1443 Lombard St,94123,-,-,"3,004sqft","2,656sqft lot","$3,988,888 ",Multi-Family,1 Day,,"$1,328 ",,1925,"$1,497,000 ","$1,535,000 ",32,"$1,285 ",San Francisco Unified,-
/realestateandhomes-detail/761-39th-Ave_San-Francisco_CA_94121_M16867-81765,San-Francisco,CA,761 39th Ave,94121,4,4,"2,010sqft","2,996sqft lot","$1,995,000 ",Single Family,1 Day,,$993 ,,1924,"$1,677,000 ","$1,650,000 ",50,$941 ,-,CENTURY 21 Real Estate Alliance
/realestateandhomes-detail/506-Divisadero-St_San-Francisco_CA_94117_M14680-98639,San-Francisco,CA,506 Divisadero St,94117,12,-,"5,844sqft","2,779sqft lot","$2,195,000 ",Multi-Family,1 Day,,$376 ,,1895,"$879,000 ","$1,530,000 ",42,"$1,077 ",-,-
/realestateandhomes-detail/603-Peralta-Ave_San-Francisco_CA_94110_M92080-21272,San-Francisco,CA,603 Peralta Ave,94110,8,-,"3,500sqft","3,568sqft lot","$1,750,000 ",Multi-Family,1 Day,,$500 ,4 cars,1959,"$1,500,000 ","$1,580,000 ",56,"$1,029 ",-,-
/realestateandhomes-detail/2341-Franklin-St-Apt-4_San-Francisco_CA_94123_M10244-39647,San-Francisco,CA,2341 Franklin St Apt 4,94123,1,1,"1,306sqft","3,285sqft lot","$1,095,000 ",Condo,1 Day,$595/mo,$838 ,,1927,"$1,750,000 ","$1,100,000 ",68,"$1,251 ",-,-
/realestateandhomes-detail/234-Madrid-St_San-Francisco_CA_94112_M12785-02396,San-Francisco,CA,234 Madrid St,94112,3,2,"1,425sqft","2,495sqft lot","$1,199,000 ",Single Family,1 Day,,$841 ,,1960,"$1,159,000 ","$1,187,500 ",45,$745 ,-,-
/realestateandhomes-detail/154-Prentiss-St_San-Francisco_CA_94110_M28844-52294,San-Francisco,CA,154 Prentiss St,94110,3,2,"2,105sqft","1,750sqft lot","$1,895,000 ",Single Family,1 Day,,$900 ,,1909,"$1,500,000 ","$1,580,000 ",56,"$1,029 ",-,-
/realestateandhomes-detail/2377-Greenwich-St_San-Francisco_CA_94123_M26488-73453,San-Francisco,CA,2377 Greenwich St,94123,1,1,"1,095sqft","1,855sqft lot","$1,598,000 ",Single Family,1 Day,,"$1,459 ",2 cars,1900,"$5,747,500 ","$2,300,000 ",54,"$1,905 ",San Francisco Unified,-
/realestateandhomes-detail/851-Van-Ness-Ave-Unit-400_San-Francisco_CA_94109_M13623-38843,San-Francisco,CA,851 Van Ness Ave Unit 400,94109,2,2,"1,247sqft",0.3acre lot,"$935,000 ",Condo,1 Day,$747/mo,$750 ,,2002,"$799,000 ","$865,000 ",59,$901 ,-,-
/realestateandhomes-detail/301-Main-St-Unit-21A_San-Francisco_CA_94105_M22449-69546,San-Francisco,CA,301 Main St Unit 21A,94105,2,2,"1,163sqft",1.75acre lot,"$1,525,000 ",Condo,1 Day,$1097/mo,"$1,311 ",,2008,"$1,250,000 ","$1,030,000 ",71,"$1,154 ",-,-
/realestateandhomes-detail/521-Magellan-Ave_San-Francisco_CA_94116_M23369-26546,San-Francisco,CA,521 Magellan Ave,94116,2,1,-,"3,889sqft lot","$1,795,000 ",Single Family,1 Day,$60/mo,,,1920,"$4,200,000 ","$3,087,500 ",30,"$1,167 ",-,COMPASS
/realestateandhomes-detail/14-Parsons-St_San-Francisco_CA_94118_M12467-94154,San-Francisco,CA,14 Parsons St,94118,6,2,"2,800sqft","2,374sqft lot","$2,496,000 ",Single Family,1 Day,,$891 ,,1906,"$1,449,000 ",,,"$1,105 ",-,-
/realestateandhomes-detail/112-Yukon-St_San-Francisco_CA_94114_M15152-12514,San-Francisco,CA,112 Yukon St,94114,3,3,"1,859sqft","1,934sqft lot","$1,995,000 ",Single Family,1 Day,,"$1,073 ",,1941,"$1,679,000 ","$2,350,000 ",36,"$1,212 ",-,-
/realestateandhomes-detail/936-Pacific-Ave_San-Francisco_CA_94133_M12651-14476,San-Francisco,CA,936 Pacific Ave,94133,4,-,"3,900sqft","1,751sqft lot","$1,998,000 ",Multi-Family,1 Day,,$512 ,,1923,"$2,097,499 ","$1,332,500 ",32,"$1,360 ",-,-
/realestateandhomes-detail/3521-Webster-St_San-Francisco_CA_94123_M27108-09449,San-Francisco,CA,3521 Webster St,94123,3,1.5,"2,070sqft","2,495sqft lot","$2,349,000 ",Single Family,1 Day,,"$1,135 ",,1932,"$1,798,000 ","$2,350,000 ",41,"$1,323 ",-,-
/realestateandhomes-detail/2717-Union-St_San-Francisco_CA_94123_M18064-71716,San-Francisco,CA,2717 Union St,94123,2,2,"1,551sqft","2,406sqft lot","$2,798,000 ",Condo,1 Day,,"$1,804 ",,1925,"$5,747,500 ","$2,300,000 ",54,"$1,905 ",-,COMPASS
/realestateandhomes-detail/1-Stanyan-St-Unit-21_San-Francisco_CA_94118_M90625-80740,San-Francisco,CA,1 Stanyan St Unit 21,94118,2,2,"1,230sqft","7,603sqft lot","$1,385,000 ",Condo,1 Day,$720/mo,"$1,126 ",,2018,"$1,449,000 ",,,"$1,105 ",-,COMPASS
/realestateandhomes-detail/2170-Harrison-St-Apt-7_San-Francisco_CA_94110_M28929-71674,San-Francisco,CA,2170 Harrison St Apt 7,94110,1,1.5,"1,044sqft","6,554sqft lot","$959,000 ",Condo,1 Day,$568/mo,$919 ,,1997,"$1,159,500 ","$1,013,750 ",81,$969 ,-,COMPASS
/realestateandhomes-detail/255-Berry-St-Apt-506_San-Francisco_CA_94158_M29490-09685,San-Francisco,CA,255 Berry St Apt 506,94158,2,2,"1,293sqft",0.99acre lot,"$1,345,000 ",Condo,1 Day,$890/mo,"$1,040 ",,2004,"$1,068,000 ","$825,000 ",80,"$1,065 ",-,-
/realestateandhomes-detail/1503-McKinnon-Ave_San-Francisco_CA_94124_M27023-70899,San-Francisco,CA,1503 McKinnon Ave,94124,2,1,"1,125sqft","2,495sqft lot","$839,000 ",Single Family,1 Day,,$746 ,,1929,"$899,000 ","$1,050,000 ",70,$652 ,-,"Vanguard Properties, Inc."
/realestateandhomes-detail/2443-23rd-Ave_San-Francisco_CA_94116_M18832-25069,San-Francisco,CA,2443 23rd Ave,94116,4,4,"2,003sqft","2,996sqft lot","$2,349,000 ",Single Family,1 Day,,"$1,173 ",,1924,"$1,396,500 ","$1,501,500 ",48,"$1,005 ",-,-
/realestateandhomes-detail/647-Cole-St_San-Francisco_CA_94117_M14758-16601,San-Francisco,CA,647 Cole St,94117,3,1.5,"1,844sqft","2,119sqft lot","$1,895,000 ",Condo,1 Day,$304/mo,"$1,028 ",,1904,"$1,849,500 ","$1,460,000 ",44,$998 ,-,-
/realestateandhomes-detail/949-Fell-St-Apt-3_San-Francisco_CA_94117_M23661-99907,San-Francisco,CA,949 Fell St Apt 3,94117,3,3,"1,188sqft","7,562sqft lot","$1,175,000 ",Condo,1 Day,$529/mo,$989 ,,1909,"$1,295,000 ","$1,200,000 ",41,"$1,060 ",-,-
/realestateandhomes-detail/1667-Turk-St_San-Francisco_CA_94115_M28762-92031,San-Francisco,CA,1667 Turk St,94115,3,3,"2,061sqft","2,037sqft lot","$1,899,000 ",Condo,1 Day,$336/mo,$921 ,,1994,"$949,000 ","$1,350,000 ",56,$939 ,-,Corcoran Global Living
/realestateandhomes-detail/64-Rosemont-Pl_San-Francisco_CA_94103_M29327-23214,San-Francisco,CA,64 Rosemont Pl,94103,2,1.5,"1,438sqft","2,754sqft lot","$1,595,000 ",Condo,1 Day,$234/mo,"$1,109 ",,1928,"$1,295,000 ","$1,523,000 ",48,"$1,081 ",-,-
/realestateandhomes-detail/718-Long-Bridge-St-Apt-1404_San-Francisco_CA_94158_M14360-97435,San-Francisco,CA,718 Long Bridge St Apt 1404,94158,2,2,"1,473sqft",1.95acre lot,"$2,175,000 ",Condo,1 Day,$1269/mo,"$1,477 ",,2016,"$1,068,000 ","$825,000 ",80,"$1,065 ",-,-
/realestateandhomes-detail/342-Hayes-St-Apt-H_San-Francisco_CA_94102_M29291-06430,San-Francisco,CA,342 Hayes St Apt H,94102,1,1.5,804sqft,"6,000sqft lot","$949,000 ",Condo,1 Day,$688/mo,"$1,180 ",,1996,"$949,000 ",,,"$1,240 ",-,COMPASS
/realestateandhomes-detail/201-Harrison-St-Apt-720_San-Francisco_CA_94105_M13267-73164,San-Francisco,CA,201 Harrison St Apt 720,94105,2,2,797sqft,0.88acre lot,"$875,000 ",Condo,1 Day,$1089/mo,"$1,098 ",,1991,"$1,250,000 ","$1,030,000 ",71,"$1,154 ",-,Vanguard Properties
/realestateandhomes-detail/1880-Steiner-St-Apt-404_San-Francisco_CA_94115_M24524-11959,San-Francisco,CA,1880 Steiner St Apt 404,94115,2,2.5,"1,569sqft",0.41acre lot,"$1,499,000 ",Condo,1 Day,$1000/mo,$955 ,,1999,"$1,585,000 ","$1,437,500 ",54,"$1,085 ",-,COMPASS
/realestateandhomes-detail/4-Wright-St_San-Francisco_CA_94110_M14945-33065,San-Francisco,CA,4 Wright St,94110,4,2,"1,475sqft","1,873sqft lot","$949,000 ",Single Family,1 Day,,$643 ,1 car,1906,"$1,500,000 ","$1,580,000 ",56,"$1,029 ",-,-
/realestateandhomes-detail/1487-19th-Ave_San-Francisco_CA_94122_M28949-80886,San-Francisco,CA,1487 19th Ave,94122,3,1,"1,225sqft","2,347sqft lot","$979,000 ",Single Family,1 Day,,$799 ,,1922,"$1,400,000 ","$1,520,000 ",36,$877 ,-,-
/realestateandhomes-detail/890-37th-Ave_San-Francisco_CA_94121_M18772-85263,San-Francisco,CA,890 37th Ave,94121,2,1,"1,675sqft","2,060sqft lot","$1,199,000 ",Single Family,1 Day,,$716 ,,1924,"$1,677,000 ","$1,650,000 ",50,$941 ,-,-
/realestateandhomes-detail/584-Silver-Ave_San-Francisco_CA_94112_M10282-24326,San-Francisco,CA,584 Silver Ave,94112,5,3,"1,966sqft","2,000sqft lot","$1,095,000 ",Single Family,2 Days,,$557 ,,1947,"$1,159,000 ","$1,187,500 ",45,$745 ,-,-
/realestateandhomes-detail/5-Surrey-St_San-Francisco_CA_94131_M19477-95239,San-Francisco,CA,5 Surrey St,94131,2,2,"1,335sqft","2,300sqft lot","$1,395,000 ",Single Family,2 Days,,"$1,045 ",,1910,"$1,745,000 ","$2,155,000 ",38,"$1,147 ",-,COMPASS
/realestateandhomes-detail/300-Berry-St-Unit-704_San-Francisco_CA_94158_M21495-48923,San-Francisco,CA,300 Berry St Unit 704,94158,1,1,856sqft,-,"$829,000 ",Condo,2 Days,$694/mo,$968 ,,2009,"$1,068,000 ","$825,000 ",80,"$1,065 ",San Francisco Unified,-
/realestateandhomes-detail/150-Chenery-St_San-Francisco_CA_94131_M16902-42422,San-Francisco,CA,150 Chenery St,94131,4,2.5,"2,144sqft","2,756sqft lot","$1,895,000 ",Single Family,1 Day,,$884 ,,1900,"$1,745,000 ","$2,155,000 ",38,"$1,147 ",-,COMPASS
/realestateandhomes-detail/2222-25th-Ave_San-Francisco_CA_94116_M19081-55984,San-Francisco,CA,2222 25th Ave,94116,2,1,"1,350sqft","2,996sqft lot","$995,000 ",Single Family,2 Days,,$737 ,,1931,"$1,396,500 ","$1,501,500 ",48,"$1,005 ",-,-
/realestateandhomes-detail/733-Castro-St_San-Francisco_CA_94114_M26957-48934,San-Francisco,CA,733 Castro St,94114,4,2.5,"1,804sqft","2,625sqft lot","$1,999,000 ",Single Family,1 Day,,"$1,108 ",,1900,"$1,679,000 ","$2,350,000 ",36,"$1,212 ",-,-
/realestateandhomes-detail/954-Teresita-Blvd_San-Francisco_CA_94127_M29541-99617,San-Francisco,CA,954 Teresita Blvd,94127,3,2,"1,335sqft","2,500sqft lot","$1,500,000 ",Single Family,2 Days,,"$1,124 ",,1937,"$1,528,000 ","$1,900,000 ",42,$992 ,-,Coldwell Banker Realty
/realestateandhomes-detail/83-McAllister-St-Apt-107_San-Francisco_CA_94102_M14500-59141,San-Francisco,CA,83 McAllister St Apt 107,94102,Studio,1,414sqft,-,"$395,000 ",Condo,2 Days,$473/mo,$954 ,,2007,"$949,000 ",,,"$1,240 ",-,"Vanguard Properties, Inc."
/realestateandhomes-detail/430-Girard-St_San-Francisco_CA_94134_M29421-04173,San-Francisco,CA,430-432 Girard St,94134,4,3,"2,555sqft","3,000sqft lot","$1,259,000 ",Single Family,1 Day,,$493 ,,1975,"$1,197,000 ","$1,125,000 ",53,$835 ,-,COMPASS
/realestateandhomes-detail/379-Church-St-Apt-301_San-Francisco_CA_94114_M10946-28751,San-Francisco,CA,379 Church St Apt 301,94114,2,2,789sqft,"3,125sqft lot","$950,000 ",Condo,1 Day,$288/mo,"$1,204 ",,1993,"$1,295,000 ","$1,523,000 ",48,"$1,081 ",-,Vanguard Properties
/realestateandhomes-detail/319-Douglass-St_San-Francisco_CA_94114_M19670-14407,San-Francisco,CA,319 Douglass St,94114,2,1,"1,346sqft","3,072sqft lot","$1,195,000 ",Condo,2 Days,$300/mo,$888 ,,1903,"$1,679,000 ","$2,350,000 ",36,"$1,212 ",-,COMPASS
/realestateandhomes-detail/863-Hayes-St_San-Francisco_CA_94117_M28236-35742,San-Francisco,CA,865 Hayes St Unit B,94117,2,1,"1,201sqft",-,"$970,000 ",Condo,1 Day,$391/mo,$808 ,,1900,"$879,000 ","$1,530,000 ",42,"$1,077 ",-,Corcoran Global Living
/realestateandhomes-detail/106-8th-Ave_San-Francisco_CA_94118_M21251-79871,San-Francisco,CA,106 8th Ave,94118,2,1,"1,209sqft","2,745sqft lot","$1,259,000 ",Condo,2 Days,$392/mo,"$1,041 ",,1911,"$1,795,000 ","$2,167,500 ",30,"$1,094 ",-,-
/realestateandhomes-detail/663-E-Garland-Ter_Sunnyvale_CA_94086_M28418-27698,Sunnyvale,CA,663 E Garland Ter,94086,3,2.5,"1,368sqft",-,"$1,265,000 ",Townhome,1 Day,$500/mo,$925 ,2 cars,1974,"$1,468,000 ","$1,540,000 ",50,$976 ,-,-
/realestateandhomes-detail/1050-Borregas-Ave-Spc-178_Sunnyvale_CA_94089_M97261-08886,Sunnyvale,CA,1050 Borregas Ave Spc 178,94089,2,2,"1,740sqft",-,"$199,999 ",Mfd/Mobile,1 Day,,$115 ,,1976,"$1,378,000 ","$1,420,000 ",37,$939 ,Sunnyvale,Alliance Manufactured Homes
/realestateandhomes-detail/665-E-Olive-Ave_Sunnyvale_CA_94086_M27312-22381,Sunnyvale,CA,665 E Olive Ave,94086,9,-,"3,684sqft","7,812sqft lot","$2,898,000 ",Multi-Family,1 Day,,$787 ,,1967,"$1,468,000 ","$1,540,000 ",50,$976 ,-,-
/realestateandhomes-detail/1352-Floyd-Ave_Sunnyvale_CA_94087_M13123-36142,Sunnyvale,CA,1352 Floyd Ave,94087,2,1,"1,156sqft","9,375sqft lot","$1,998,000 ",Single Family,1 Day,,"$1,728 ",2 cars,1949,"$1,323,999 ","$1,457,000 ",32,$984 ,-,-
/realestateandhomes-detail/1085-Tasman-Dr-Spc-725_Sunnyvale_CA_94089_M11436-03749,Sunnyvale,CA,1085 Tasman Dr Spc 725,94089,3,2,"1,624sqft",-,"$349,888 ",Mfd/Mobile,1 Day,,$215 ,,2001,"$1,378,000 ","$1,420,000 ",37,$939 ,Santa Clara Unified,-
/realestateandhomes-detail/274-W-Duane-Ave_Sunnyvale_CA_94085_M26483-80191,Sunnyvale,CA,274 W Duane Ave,94085,3,1,"1,079sqft","5,667sqft lot","$1,200,000 ",Single Family,2 Days,,"$1,112 ",1 car,1951,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",-,COMPASS
/realestateandhomes-detail/551-Grand-Fir-Ave-Apt-3_Sunnyvale_CA_94086_M24081-00430,Sunnyvale,CA,551 Grand Fir Ave Apt 3,94086,2,1,947sqft,-,"$879,900 ",Condo,2 Days,$337/mo,$929 ,1 car,1969,"$1,468,000 ","$1,540,000 ",50,$976 ,-,Redfin
/realestateandhomes-detail/1060-Duane-Ct_Sunnyvale_CA_94085_M26735-25743,Sunnyvale,CA,1060 Duane Ct,94085,4,3.5,"1,906sqft",-,"$1,680,000 ",Townhome,2 Days,$279/mo,$881 ,2 cars,2012,"$1,394,444 ","$1,235,000 ",42,$894 ,Santa Clara Unified,COMPASS
